414,FAIXA,FAIXA
1876,FALA,FALA
1396,FALHA,FALHA
1839,FALTA,FALTA
415,FAML,FAMILIA
416,FMLR,FAMILIAR
1510,FNTS,FANTASIA
1818,FNTM,FANTASMA
2134,FAROL,FAROL
417,FASE,FASE
418,FATAL,FATAL
1605,FATO,FATO
419,FATOR,FATOR
420,FATR,FATURA
422,FTDO,FATURADA
421,FTDO,FATURADO
423,FTMT,FATURAMENTO
1726,FVRV,FAVORAVEL
424,FAX,FAX
1224,FCA,FCA
2185,FDM,FDM
1612,FECD,FECHADA
1607,FECD,FECHADO
425,FCHM,FECHAMENTO
2070,FDRL,FEDERAL
426,FRDO,FERIADO
2112,FRRT,FERRAMENTA
1579,FERRO,FERRO
1226,FERROBAN,FERROBAN
1452,FICHA,FICHA
430,FCTC,FICTICIO
2118,FIFO,FIFO
431,FIGR,FIGURA
1820,FILA,FILA
967,FILHO,FILHO
432,FILI,FILIAL
433,FLTR,FILTRO
434,FIM,FIM
435,FINAL,FINAL
1519,FNLD,FINALIDADE
1609,FINC,FINANCEIRA
1608,FINC,FINANCEIRO
436,FNCM,FINANCIAMENTO
2167,FIRME,FIRME
1666,FIRM,FIRMWARE
2119,FIFO,FIRST.IN.FIRST.OUT
437,FISC,FISCAL
2232,FISCO,FISCO
1542,FISI,FISICA
1541,FISI,FISICO
1907,FIXA,FIXA
1766,FIXC,FIXACAO
1530,FIXO,FIXO
2108,FLMB,FLAMBAGEM
438,FLCH,FLECHA
1957,FLEX,FLEXIVEL
439,FLUXO,FLUXO
1943,FMS,FMS
1808,FOB,FOB
440,FOLGA,FOLGA
441,FLGD,FOLGADO
442,FONTE,FONTE
1669,FORA,FORA
1462,FORCA,FORCA
443,FORE,FORECAST
444,FORMA,FORMA
445,FRMC,FORMACAO
446,FRMD,FORMADO
1643,FMTD,FORMATADA
1642,FMTD,FORMATADO
447,FRML,FORMULA
448,FORM,FORMULARIO
449,FORN,FORNECEDOR
1484,FNCD,FORNECIDA
1483,FNCD,FORNECIDO
450,FOTO,FOTOGRAFIA
1208,FRAC,FRACAO
2088,FRAT,FRATURA
452,FRNT,FRENTE
453,FQ,FREQUENCIA
454,FRETE,FRETE
2097,FRIA,FRIA
455,FRSG,FRISAGEM
456,FRISO,FRISO
1967,FRTR,FRONTEIRA
457,FROTA,FROTA
1862,FUMT,FUMANTE
458,FUNC,FUNCAO
459,FUCN,FUNCIONAL
1454,FCNL,FUNCIONALIDADE
460,FCNM,FUNCIONAMENTO
1292,FCNR,FUNCIONARIO
1852,FUNDO,FUNDO
1734,FUTU,FUTURO
1984,GBRT,GABARITO
461,GABN,GABINETE
462,GANHO,GANHO
463,GART,GARANTIA
936,GTLH,GATILHO
464,GNRC,GENERICO
1386,GGFC,GEOGRAFICO
1965,GOMT,GEOMETRIA
2092,GMTC,GEOMETRICA
2091,GMTC,GEOMETRICO
465,GERA,GERACAO
1254,GERD,GERADA
1253,GERD,GERADO
467,GRDR,GERADOR
466,GRDR,GERADORA
1351,GERAL,GERAL
468,GERC,GERENCIA
1629,GRCD,GERENCIADOR
469,GERL,GERENCIAL
1323,GRCM,GERENCIAMENTO
1756,GDR,GERENCIAMENTO.DA.ROTINA
2317,EVM,GERENCIAMENTO.DE.VALOR.AGREGADO
470,GRTE,GERENTE
471,GEST,GESTAO
2182,GBV,GESTAO.BASEADA.VALOR
472,GSTR,GESTOR
473,GIRO,GIRO
474,GLSR,GLOSSARIO
2285,GOVERNA,GOVERNA
475,GPS,GPS
476,GRADE,GRADE
1382,GRAF,GRAFICA
1381,GRAF,GRAFICO
477,GRND,GRANDE
478,GR,GRAU
479,GRAV,GRAVACAO
480,GRAVE,GRAVE
481,GRVD,GRAVIDADE
482,GRED,GREIDE
2311,GRID,GRID
483,GRPM,GRUPAMENTO
484,GRUPO,GRUPO
485,GRRA,GUERRA
1685,GUIA,GUIA
486,GDST,GUINDASTE
1442,HBLD,HABILIDADE
487,HBLT,HABILITACAO
1617,HARD,HARDWARE
957,HASH,HASH
2306,HAUL,HAUL
495,HBD,HBD
1221,HD,HD
2325,HEAVY,HEAVY
1220,HD,HELP_DESK
488,HRQA,HIERARQUIA
489,HRQC,HIERARQUICO
1337,HSTR,HISTORICA
1336,HSTR,HISTORICO
1785,HMLG,HOMOLOGACAO
490,HR,HORA
492,HRAR,HORARIA
491,HRAR,HORARIO
1791,HRMT,HORIMETRO
1432,HRZT,HORIZONTAL
493,HPDG,HOSPEDAGEM
1644,HOT,HOT
494,HBD,HOT.BOX.DETECTOR
496,HOTEL,HOTEL
2020,HPCM,HPCM
497,HUMN,HUMANO
2021,HPCM,HYPERION.PROFITABILITY.AND.COST.MANAGEMENT
1222,IANS,IANS
2289,IBGE,IBGE
498,ICMS,ICMS
1490,IDA,IDA
499,IDADE,IDADE
2140,IDEIA,IDEIA
2054,IDTC,IDENTACAO
500,IDTD,IDENTIDADE
501,IDTF,IDENTIFICACAO
502,ID,IDENTIFICADOR
1837,IDM,IDENTITY.MANAGEMENT
2125,IDF,IDF
503,IDIO,IDIOMA
2241,IGNR,IGNORADA
2030,IGT,IGT
504,IM,IMAGEM
2032,IMDT,IMEDIATO
970,IMOB,IMOBILIZADO
505,IPCT,IMPACTO
506,IMPD,IMPEDIDO
1430,IPTC,IMPLANTACAO
507,IPMT,IMPLEMENTAÇÃO
1782,IPMD,IMPLEMENTADA
1781,IPMD,IMPLEMENTADO
508,IMPT,IMPORTACAO
1231,IPST,IMPOSTO
509,IMPR,IMPRESSAO
1788,IPDV,IMPRODUTIVA
1789,IPTD,IMPRODUTIVIDADE
1787,IPDV,IMPRODUTIVO
1211,INDP,INADIMPLENCIA
510,INAT,INATIVACAO
511,INAT,INATIVO
974,ICDT,INCIDENTE
512,ICLN,INCLINACAO
513,INCS,INCLUSAO
514,INCL,INCLUSO
965,ICPB,INCOMPATIBILIDADE
515,ICMT,INCREMENTAL
2344,IDNZ,INDENIZACAO
2342,INDZ,INDENIZACAO - (NAO USAR)
516,INDC,INDICACAO
517,INDD,INDICADO
518,IC,INDICADOR
519,IN,INDICE
2124,IDF,INDICE.DESEMPENHO.FORNECEDOR
520,IDRT,INDIRETO
1698,IDPB,INDISPONIBILIDADE
521,IDVD,INDIVIDUAL
1464,INRC,INERCIA
522,INFR,INFERIOR
1794,INFL,INFLACAO
523,INFO,INFORMACAO
524,INFD,INFORMADO
525,IFMT,INFORMANTE
526,INFT,INFORMATICA
1838,INFC,INFRACAO
1775,IEST,INFRA-ESTRUTURA
527,INGL,INGLES
528,INIL,INICIAL
2192,INIT,INICIATIVA
529,INIC,INICIO
952,INOP,INOPERANTE
530,INSC,INSCRICAO
2293,INSD,INSERIDA
2288,INSD,INSERIDO
531,INSR,INSERIR
532,INSP,INSPECAO
533,INPT,INSPETOR
534,INSS,INSS
535,INTL,INSTALACAO
1632,ITLD,INSTALADA
1631,ITLD,INSTALADO
536,ISTC,INSTANCIA
944,INTT,INSTITUICAO
2290,IBGE,INSTITUTO.BRASILEIRO.GEOGRAFIA.ESTATISTICA
537,INTC,INSTRUCAO
975,ITTR,INSTRUTOR
1358,ITGC,INTEGRACAO
1909,ITGD,INTEGRADA
1908,ITGD,INTEGRADO
1829,ITGR,INTEGRIDADE
1985,ITTV,INTERATIVIDADE
538,ITCB,INTERCAMBIO
2270,ICPN,INTERCOMPANHIA
1397,ITDC,INTERDICAO
1498,ITSS,INTERESSANTE
2328,INTR,INTERESSE
539,INTF,INTERFACE
2296,ITFR,INTERFERENCIA
1018,ITMD,INTERMEDIARIA
1016,ITMD,INTERMEDIARIO
1741,ITML,INTERMODAL
540,INCN,INTERNACIONAL
541,INTN,INTERNO
1663,ITQT,INTERQUARTIL
1656,ITRC,INTERRUPCAO
542,INTV,INTERVALO
543,ITVC,INTERVENCAO
544,ANET,INTRANET
1368,INUT,INUTILIZADA
1367,INUT,INUTILIZADO
545,INVL,INVALIDA
2258,INVT,INVENTARIO
1853,INVS,INVERSA
1845,INVS,INVERSO
1987,INTG,INVESTIGAR
546,IVTM,INVESTIMENTO
547,IP,IP
548,IPI,IPI
1019,IPIRANGA,IPIRANGA
549,IR,IR
2159,ISNC,ISENCAO
951,ISLD,ISOLADA
946,ISLD,ISOLADO
550,ISS,ISS
551,ITEM,ITEM
552,ITNR,ITINERARIO
553,JNEL,JANELA
2121,JFC,JFC
554,JRND,JORNADA
555,JORN,JORNAL
2332,JDCL,JUDICIAL
556,JUNTA,JUNTA
557,JRDC,JURIDICA
558,JURO,JURO
2117,JUSTA,JUSTA
559,JTFC,JUSTIFICATIVA
2142,KGF,KGF
2143,KGF,KILOGRAMA.FORÇA
824,KM,KM
1017,KMED,KMED
1587,LABEL,LABEL
560,LABO,LABORATORIO
2123,LACRE,LACRE
561,LADO,LADO
562,LNCM,LANCAMENTO
563,LA,LARGURA
2085,LSTR,LASTRO
564,LTDE,LATITUDE
565,LAUDO,LAUDO
1356,LDTM,LEAD-TIME
566,LEAS,LEASING
2295,LEGAL,LEGAL
1944,LEI,LEI
567,LEIA,LEIAUTE
2299,LEIL,LEILAO
2194,LETR,LEITOR
2198,LETR,LEITORA
568,LEIT,LEITURA
569,LESAO,LESAO
2227,LETRA,LETRA
570,LIBR,LIBERACAO
572,LIBD,LIBERADA
571,LIBD,LIBERADO
1377,LICAO,LICAO
573,LICN,LICENCA
574,LCCM,LICENCIAMENTO
1013,LIDER,LIDER
990,LIDO,LIDO
575,LIGA,LIGACAO
950,LIGD,LIGADA
954,LIGD,LIGADO
2205,LMNR,LIMINAR
576,LIMT,LIMITE
577,LIMP,LIMPEZA
2225,LNGT,LINGOTE
578,LING,LINGUAGEM
579,LINHA,LINHA
1322,LINK,LINK
580,LQDA,LIQUIDA
1447,LQDD,LIQUIDADA
1446,LQDD,LIQUIDADO
582,LQDZ,LIQUIDEZ
581,LQDA,LIQUIDO
1647,LIST,LIST
1388,LISTA,LISTA
583,LITRO,LITRO
584,LIVRE,LIVRE
1892,LIVRO,LIVRO
1751,LCAO,LOCACAO
585,LOCD,LOCADORA
586,LOCAL,LOCAL
587,LCLD,LOCALIDADE
588,LCLZ,LOCALIZACAO
589,LCZD,LOCALIZADO
590,LOCO,LOCOMOTIVA
591,LOG,LOG
2015,LOGI,LOGICA
2014,LOGI,LOGICO
592,LOGIN,LOGIN
1523,LGTC,LOGISTICA
1522,LGTC,LOGISTICO
1989,LOGO,LOGOMARCA
1561,LGDR,LOGRADOURO
593,LONA,LONA
594,LGTD,LONGITUDE
595,LONGO,LONGO
596,LOTC,LOTACAO
2075,LOTE,LOTE
597,LUBR,LUBRIFICANTE
598,LTVD,LUCRATIVIDADE
2310,LUCRO,LUCRO
1014,MAE,MAE
1628,MAGN,MAGNETICA
1627,MAGN,MAGNETICO
931,MAIS,MAIS
599,MLET,MALETA
600,MALHA,MALHA
2007,MLTE,MALOTE
2153,MNDT,MANDATO
1731,MNQM,MANEQUIM
2252,MANHA,MANHA
601,MABR,MANOBRA
602,MNBD,MANOBRADOR
955,MABD,MANOBRANDO
603,MNUL,MANUAL
1493,MNFT,MANUFATURA
604,MANU,MANUTENCAO
2045,MAO,MAO
1449,MDOB,MAO.DE.OBRA
1606,MAPA,MAPA
1357,MPMT,MAPEAMENTO
1285,MAQN,MAQUINA
605,MQNT,MAQUINISTA
1489,MARCA,MARCA
1436,MARC,MARCADO
606,MARCO,MARCO
607,MARG,MARGEM
1803,MPS,MASTER.PRODUCTION.SCHEDULE
1655,MTMT,MATEMATICA
1654,MTMT,MATEMATICO
608,MATR,MATERIAL
1805,MRP,MATERIAL.REQUIREMENTS.PLANNING
609,MATL,MATRICULA
610,MATZ,MATRIZ
612,MAXM,MAXIMA
611,MAXM,MAXIMO
613,MCS,MCS
614,MCT,MCT
2230,MDFE,MDFE
1747,MKBF,MEAN.KILOMETER.BETWEEN.FAILURE
2345,MTKBF,MEAN.TAMPING.KILOMETERS.BETWEEN.FAILS
989,MTBF,MEAN.TIME.BETWEEN.FAILURES
615,MCNC,MECANICA
616,MEDIA,MEDIA
1793,PAC,MEDIA.PERIODICA.CUSTEIO
617,MDDR,MEDIADOR
2223,MDIC,MEDICA
618,MEDC,MEDICAO
2222,MDIC,MEDICO
619,MD,MEDIDA
620,MEDD,MEDIDOR
621,MEDIO,MEDIO
2059,MEGA,MEGA
1513,MEIO,MEIO
622,MELH,MELHOR
1846,MLHR,MELHORIA
623,MEMO,MEMORIA
935,MENOS,MENOS
624,MSGE,MENSAGEM
625,MNSL,MENSAL
626,MENU,MENU
627,MRCD,MERCADO
628,MERC,MERCADORIA
629,ME,MES
1739,MESMA,MESMA
1738,MESMO,MESMO
962,MSTR,MESTRA
963,MSTR,MESTRE
1403,META,META
1571,METIFY,METIFY
630,METD,METODO
2237,MDLW,MIDDLEWARE
2331,MGRC,MIGRACAO
1868,MLTR,MILITAR
2122,MNER,MINERIO
1291,MINM,MINIMA
1290,MINM,MINIMO
631,MNST,MINISTERIO
1662,MNTA,MINUTA
632,MI,MINUTO
1746,MKBF,MKBF
1850,MMGP,MMGP
633,MDLD,MODALIDADE
634,MODL,MODELO
2197,MODEM,MODEM
635,MODF,MODIFICACAO
636,MODU,MODULO
637,MOEDA,MOEDA
1256,MONE,MONETARIA
1255,MONE,MONETARIO
1524,MONILOC,MONILOC
1295,MONI,MONITOR
638,MNTR,MONITORADO
1780,MNTO,MONITORAMENTO
1319,MCND,MONOCONDUCAO
1968,MTGE,MONTAGEM
639,MNTT,MONTANTE
2251,MRTR,MORATORIO
640,MTVO,MOTIVO
641,MOTOR,MOTOR
642,MOTR,MOTORISTA
643,MOVEL,MOVEL
2351,MP,MOVEMENT.PLANNING
644,MVTC,MOVIMENTACAO
645,MVTD,MOVIMENTADO
646,MVTO,MOVIMENTO
2350,MP,MP
1802,MPS,MPS
1676,MPT,MPT
1804,MRP,MRP
647,MRS,MRS
984,MTBF,MTBF
2352,MTKBF,MTKBF
1328,MDNC,MUDANCA
648,MULTA,MULTA
1363,MDMS,MULTIDIMENSIONAL
2036,MULT,MULTIPLA
649,MLTP,MULTIPLICADOR
2038,MULT,MULTIPLO
1511,MNPL,MUNICIPAL
650,MNCP,MUNICIPIO
651,NCNL,NACIONAL
652,NAO,NAO
2179,ITCG,NAO.UTILIZAR.INTEGRACAO
653,NRTV,NARRATIVA
654,NASC,NASCIMENTO
996,NTRL,NATURAL
2327,NTDD,NATURALIDADE
655,NTRZ,NATUREZA
656,NVGC,NAVEGACAO
988,NCM,NCM
1258,NCSR,NECESSARIA
1257,NCSR,NECESSARIO
657,NCSD,NECESSIDADE
971,NCG,NECESSIDADE.CAPITAL.GIRO
1549,NEGD,NEGADO
1592,NGTV,NEGATIVA
1591,NGTV,NEGATIVO
1573,NGCC,NEGOCIACAO
1234,NGCD,NEGOCIADA
1233,NGCD,NEGOCIADO
658,NEGC,NEGOCIO
1728,NEUT,NEUTRA
1727,NEUT,NEUTRO
1692,NEXTEL,NEXTEL
1566,NF,NF
659,NIVEL,NIVEL
2254,NOITE,NOITE
660,NM,NOME
978,NCM,NOMENCLATURA.COMUM.MERCOSUL
661,NNAL,NOMINAL
662,NORM,NORMAL
663,NMTV,NORMATIVO
664,NOTA,NOTA
1565,NF,NOTA.FISCAL
1686,NOTES,NOTES
665,NOTC,NOTICIA
666,NTFC,NOTIFICACAO
1391,NOVA,NOVA
1518,NOVO,NOVO
1225,NOVOESTE,NOVOESTE
2058,NTT,NTT
667,NUCL,NUCLEO
1504,NMRC,NUMERICO
668,NU,NUMERO
669,OBJV,OBJETIVO
670,OBJT,OBJETO
2046,OBRA,OBRA
671,OBGT,OBRIGATORIEDADE
672,OB,OBSERVACAO
674,OBTD,OBTIDA
673,OBTD,OBTIDO
2107,OCSD,OCIOSIDADE
675,OCOR,OCORRENCIA
1329,OCRD,OCORRIDO
2025,OCLT,OCULTA
2024,OCLT,OCULTO
676,OCUP,OCUPACAO
1615,OCPN,OCUPACIONAL
677,OCPD,OCUPADO
2305,OFRT,OFERTA
2161,OFF,OFF
678,OFCL,OFICIAL
1748,OFLZ,OFICIALIZACAO
679,OFCN,OFICINA
680,OMNISAT,OMNISAT
1673,ONLINE,ONLINE
2322,ONTIME,ONTIME
1679,ONU,ONU
2029,ONUS,ONUS
958,OP,OP
1503,OPCAO,OPCAO
1492,OPCN,OPCIONAL
681,OPER,OPERACAO
682,OPRC,OPERACIONAL
683,OPRD,OPERADOR
1831,OPRT,OPERANTE
1760,OPRR,OPERAR
1630,ORACLE,ORACLE
1188,ORCD,ORCADA
1259,ORCD,ORCADO
684,ORCM,ORCAMENTO
2203,ORCV,ORCAVEL
685,ORDEM,ORDEM
959,OP,ORDEM.PRODUCAO
1619,OS,ORDEM.SERVICO
1684,ORDN,ORDENACAO
924,OGNZ,ORGANIZACAO
686,OGNL,ORGANIZACIONAL
687,ORGAO,ORGAO
688,ORIG,ORIGEM
689,ORGN,ORIGINAL
1620,OS,OS
690,OTMZ,OTIMIZACAO
691,OUTRA,OUTRA
692,OUTRO,OUTRO
693,PACK,PACKAGE
1296,PACT,PACOTE
694,PADR,PADRAO
695,PGDR,PAGADOR
697,PGTO,PAGAMENTO
698,PAGAR,PAGAR
699,PAGI,PAGINA
700,PAGO,PAGO
701,PAI,PAI
702,PAIN,PAINEL
703,PAIS,PAIS
704,PLVR,PALAVRA
1342,PAPEL,PAPEL
705,PRDA,PARADA
1400,PRDO,PARADO
2339,PFSO,PARAFUSO
2169,PRLZ,PARALIZACAO
938,PRMC,PARAMETRICA
937,PRMC,PARAMETRICO
706,PRMT,PARAMETRO
2324,PCRO,PARCEIRO
707,PRCL,PARCELA
2291,PCLM,PARCELAMENTO
708,PRCR,PARCERIA
709,PARC,PARCIAL
1330,PCER,PARECER
2208,PRTE,PARENTE
714,PNUM,PART.NUMBER
710,PARTE,PARTE
1205,PTCP,PARTICIPACAO
2248,PRTP,PARTICIPANTE
711,PRTI,PARTICULAR
712,PRTD,PARTIDA
713,PRTL,PARTILHA
1807,PSAD,PASSADA
1806,PSAD,PASSADO
715,PSGR,PASSAGEIRO
716,PASG,PASSAGEM
717,PSIV,PASSIVO
1209,PASSO,PASSO
1903,PASTA,PASTA
718,PATH,PATH
719,PATIO,PATIO
720,PTMN,PATRIMONIAL
721,PATR,PATRIMONIO
2152,PAUTA,PAUTA
1942,PCM,PCM
2321,PDCA,PDCA
722,PECA,PECA
1472,PDGO,PEDAGIO
723,PEDD,PEDIDO
724,PGDA,PEGADA
725,PNLZ,PENALIZACAO
726,PEND,PENDENCIA
727,PNDT,PENDENTE
1815,PNHR,PENHORA
1310,PNUL,PENULTIMA
1309,PNUL,PENULTIMO
729,PEQN,PEQUENA
728,PEQN,PEQUENO
730,PC,PERCENTUAL
731,PCRD,PERCORRIDA
732,PCRS,PERCURSO
733,PERDA,PERDA
1260,PERD,PERDIDA
1189,PERD,PERDIDO
734,PERF,PERFIL
735,PRFM,PERFORMANCE
736,PERG,PERGUNTA
737,PRCI,PERICIA
738,PRGS,PERIGOSA
1792,PAC,PERIODIC.AVERAGE.COSTING
2273,PEDC,PERIODICA
739,PRDD,PERIODICIDADE
2272,PEDC,PERIODICO
1401,PERI,PERIODO
740,PMNC,PERMANENCIA
741,PMNT,PERMANENTE
742,PRMS,PERMISSAO
1674,PMTD,PERMITIDO
2219,PSLD,PERSONALIZADA
2218,PSLD,PERSONALIZADO
2041,PPTV,PERSPECTIVA
743,PRTC,PERTENCENTE
2175,PTNT,PERTINENTE
2120,PSDA,PESADA
744,PSAG,PESAGEM
745,PS,PESO
746,PESQ,PESQUISA
747,PSOA,PESSOA
748,PJ,PESSOA.JURIDICA
1320,PSOL,PESSOAL
749,PIAO,PIAO
1466,PID,PID
750,PNTR,PINTURA
751,PIS,PIS
752,PIV,PIV
753,PLACA,PLACA
755,PLJD,PLANEJADA
754,PLJD,PLANEJADO
756,PLJM,PLANEJAMENTO
1827,PPCM,PLANEJAMENTO.PROGRAMACAO.CONTROLE.MANUTENCAO
757,PNLH,PLANILHA
758,PLANO,PLANO
1755,PPR,PLANO.PARTICIPACAO.RESULTADO
759,PLNT,PLANTAO
760,PLTF,PLATAFORMA
1003,POD,POD
2148,PLGD,POLEGADA
761,PLCI,POLICIA
1284,PDRD,PONDERADA
1283,PDRD,PONDERADO
1199,PONTA,PONTA
1374,PONTO,PONTO
1002,POD,PONTO.ORIGEM.DESCARRILAMENTO
1444,PNTC,PONTUACAO
762,PTLD,PONTUALIDADE
2268,POOL,POOL
2265,POOG,POOLING
763,PPLC,POPULACAO
1558,PORTA,PORTA
1854,PTDR,PORTADOR
1855,PTDR,PORTADORA
764,PORTE,PORTE
1752,PORTOFER,PORTOFER
1378,POS,POS
765,POSC,POSICAO
766,PSCM,POSICIONAMENTO
1671,PSTV,POSITIVA
1670,PSTV,POSITIVO
767,PSSV,POSSIVEL
1645,POSTE,POSTE
768,PSTR,POSTERIOR
1494,POSTO,POSTO
769,POTC,POTENCIA
2016,PTNC,POTENCIAL
1826,PPCM,PPCM
1790,PTLR,PRATELEIRA
1385,PRAT,PRATICA
1384,PRAT,PRATICO
770,PRATO,PRATO
771,PZ,PRAZO
1022,PRCC,PRECEDENCIA
964,PCFC,PRECIFICACAO
1930,PCIS,PRECISAO
772,PR,PRECO
945,PDMT,PREDOMINANTE
1823,PCHD,PREENCHIDA
1824,PCHD,PREENCHIDO
1213,PCHM,PREENCHIMENTO
773,PREF,PREFERENCIA
774,PRFX,PREFIXO
775,PJDC,PREJUDICADO
1301,PJUZ,PREJUIZO
961,PLMN,PRELIMINAR
1814,PRMI,PREMIACAO
1812,PRMO,PREMIO
776,PMIS,PREMISSA
1207,PRNS,PRENSA
2283,PPRC,PREPARACAO
777,PREQ,PRE-REQUISITO
1389,PRSC,PRESENCA
778,PRES,PRESENTE
779,PRSS,PRESSAO
1499,PSTC,PRESTACAO
1316,PRSD,PRESTADA
1315,PRSD,PRESTADO
1932,PRST,PRESTADOR
1761,PSMD,PRESUMIDO
2022,PRETA,PRETA
780,PVNC,PREVENCAO
1887,PVTV,PREVENTIVA
1886,PVTV,PREVENTIVO
1981,PRVI,PREVIO
781,PRVS,PREVISAO
783,PRVT,PREVISTA
782,PRVT,PREVISTO
784,PRMA,PRIMARIA
786,PRIM,PRIMEIRA
785,PRIM,PRIMEIRO
787,PRNC,PRINCIPAL
788,PRIO,PRIORIDADE
1811,PRTR,PRIORITARIA
1810,PRTR,PRIORITARIO
1371,PBBD,PROBABILIDADE
789,PRBL,PROBLEMA
1349,PRCT,PROCEDIMENTO
790,PRCD,PROCEDURE
791,PRCS,PROCESSADOR
792,PRCM,PROCESSAMENTO
793,PROC,PROCESSO
794,PRDC,PRODUCAO
795,PRDT,PRODUTIVA
796,PDTV,PRODUTIVIDADE
797,PROD,PRODUTO
798,PRDZ,PRODUZIDA
799,PRFS,PROFISSIONAL
800,PF,PROFUNDIDADE
801,PGRM,PROGRAMA
1764,PAT,PROGRAMA.ATIVIDADE.TREM
802,PGMC,PROGRAMACAO
803,PGMD,PROGRAMADA
696,PGDR,PROGRAMADOR
953,PROGRESS,PROGRESS
804,PRJC,PROJECAO
805,PJTD,PROJETADA
806,PRJT,PROJETO
1799,PRMD,PROMETIDA
1798,PRMD,PROMETIDO
1769,PMOC,PROMOCAO
2256,PNTD,PRONTIDAO
807,PRNT,PRONTO
2103,PRTU,PRONTUARIO
2087,PPGC,PROPAGACAO
808,PPST,PROPOSTA
1262,PRPR,PROPRIA
809,PRPD,PROPRIEDADE
810,PRPT,PROPRIETARIO
1261,PRPR,PROPRIO
811,PRPS,PROPULSAO
942,PRGC,PRORROGACAO
1768,PRSP,PROSPECCAO
2207,PTGD,PROTEGIDA
2206,PTGD,PROTEGIDO
812,PTCL,PROTOCOLO
813,PRVV,PROVAVEL
1784,PVDR,PROVEDOR
814,PVTO,PROVENTO
815,PVDC,PROVIDENCIA
816,PVIS,PROVISAO
2334,PVSD,PROVISIONADA
2333,PVSD,PROVISIONADO
817,PROV,PROVISORIO
1601,PRXM,PROXIMA
1600,PRXM,PROXIMO
2160,PSC,PSC
2233,PBLC,PUBLICACAO
2236,PBLD,PUBLICADA
2235,PBLD,PUBLICADO
1348,PUBL,PUBLICO
1830,PULSO,PULSO
818,QUAD,QUADRO
1190,QLDD,QUALIDADE
1547,QLFD,QUALIFICADOR
2264,QLTT,QUALITATIVA
2262,QLTT,QUALITATIVO
2063,QNDO,QUANDO
2286,QTIA,QUANTIA
819,QT,QUANTIDADE
2064,QNTO,QUANTO
1593,QUAF,QUARTA-FEIRA
820,QRTO,QUARTO
2065,QUE,QUE
1297,QBRA,QUEBRA
2066,QUEM,QUEM
821,QSTM,QUESTIONAMENTO
2189,QSTR,QUESTIONARIO
822,QLMT,QUILOMETRICO
823,KM,QUILOMETRO
825,QUIM,QUIMICO
1598,QUIF,QUINTA-FEIRA
2093,QNZL,QUINZENAL
1955,RADAR,RADAR
826,RADI,RADIADOR
2076,RADIO,RADIO
1843,RAIL,RAIL
827,RAIO,RAIO
1681,RAIZ,RAIZ
1626,RAM,RAM
828,RAMAL,RAMAL
829,RAMO,RAMO
830,RAMPA,RAMPA
1813,RANK,RANKING
2114,RPDZ,RAPIDEZ
2060,RTBL,RASTREABILIDADE
831,RATD,RATEADO
832,RATE,RATEIO
1509,RAZAO,RAZAO
1732,RBPM,RBPM
1204,RABR,REABERTURA
1639,RAJT,REAJUSTE
833,REAL,REAL
834,RLZC,REALIZACAO
1457,RLZD,REALIZADA
1456,RLZD,REALIZADO
835,RLZR,REALIZAR
836,RLZV,REALIZAVEL
966,RLP,REALIZAVEL.LONGO.PRAZO
1501,RLCC,REALOCACAO
1502,RLCR,REALOCAR
1913,RAVL,REAVALIACAO
837,RBCD,REBOCADA
838,RBCN,REBOCANDO
1321,RBOQ,REBOQUE
1834,RCLQ,RECALQUE
839,RCBR,RECEBEDOR
840,RECB,RECEBER
842,RCBD,RECEBIDA
841,RCBD,RECEBIDO
843,RBTO,RECEBIMENTO
844,RECT,RECEITA
1777,RCEP,RECEPCAO
845,RCPT,RECEPTOR
1480,RCIB,RECIBO
1736,RCLM,RECLAMACAO
1969,RCLT,RECOLHIMENTO
846,RCMD,RECOMENDACAO
847,RCNH,RECONHECIMENTO
848,RECD,RECORDE
1556,RECUO,RECUO
1210,RCPC,RECUPERACAO
849,RCUP,RECUPERAR
850,RCUR,RECURSO
1946,RCUS,RECUSA
851,REDA,REDACAO
852,REDE,REDE
853,RDES,REDESPACHO
854,RDST,REDESTINO
855,REDI,REDIRECIONAMENTO
2200,RDCO,REDUCAO
1625,RDDN,REDUNDANCIA
857,RDZD,REDUZIDA
856,RDZD,REDUZIDO
858,RBLS,REEMBOLSO
1776,RENV,REENVIO
1586,REF,REF
859,REFR,REFERENCIA
2017,REFT,REFERENTE
860,RFRM,REFORMA
861,REGI,REGIAO
1473,RGIM,REGIME
862,REGN,REGIONAL
1665,RGTD,REGISTRADOR
1816,RGTR,REGISTRAR
863,RGST,REGISTRO
1840,RG,REGISTRO_GERAL
864,REGRA,REGRA
2023,REGL,REGULACAO
1743,RGLR,REGULADORA
865,RGLC,REGULAMENTACAO
866,RGLM,REGULAMENTADO
1786,RICT,REINCIDENTE
2043,RIVT,REINVESTIMENTO
960,RVDC,REIVINDICACAO
1664,REJE,REJE
1264,RJTD,REJEITADA
1263,RJTD,REJEITADO
867,RELA,RELACAO
869,RLTO,RELATO
1325,RLTR,RELATOR
868,RLTO,RELATORIO
870,RELE,RELE
871,RLEA,RELEASE
1602,RLVT,RELEVANTE
872,RMSA,REMESSA
873,REMT,REMETENTE
874,RMOT,REMOTO
875,RMVD,REMOVIDO
876,RMRC,REMUNERACAO
1311,RMRD,REMUNERADA
1314,RMRD,REMUNERADO
1471,RENAVAM,RENAVAM
